episode,text
33,"Snorlock:  Girlfriend! Girlfriend! Girlfriend! Girlfriend! Girlfriend! Girlfriend!
"
33,"[Snail Lady quickly retreats.]
"
33,"Finn:  Dude! our house! We got to do something!
"
33,"Jake:  Relax. I got it. Snorlock! Hey, Snorlock. You okay, buddy? Went a little nuts there, guy. You got to get that under control, 'cause you're scaring ladies and jacking up our house.
"
33,"Snorlock:  I'm sorry. Are you gonna leave me?
"
33,"Jake:  Aw, who could leave you? Come here, you big hot mess. [Hugs]
"
33,"Finn:  Break it up, you two! We have ladies to attend to!
"
33,"Jake:  Yeah, the ladies.
"
33,"Snorlock:  Talking to ladies is hard.
"
33,"Jake:  No, it's not. Check it out, Snorlock. Finn, you be the guy snail, and I'll be... [Shifts to appear like a lady snail] the chick snail.
"
33,"Finn:  Ugh! gross, Jake!
"
33,"Jake:  Come on, man. We're just pretending. Do it for love.
"
33,"Snorlock:  [Whimpering]
"
33,"Finn:  Okay. I'll do it for this guy.
"
33,"Snorlock:  [Gasps happily]
"
33,"Finn:  [Clears throat] What's up, lady snail?
"
33,"Jake:  [High-pitched voice] Well, I'm just sitting here thinking about mating with snails.
"
33,"Finn:  No! I can't do this, man! I-am-out!
"
33,"Snorlock:  I'll mate with you.
"
33,"Jake:  [Normal voice] We're just role-playing, buddy.
"
33,"Snorlock:  Aww.
"
33,"Jake:  Here, Finn. This time you be the chick and I'll be the snail dude.
"
33,"Jake:  [Shifts into Guy Snail; flexes pecs] Hey, baby. What's up?
"
33,"Finn:  Uh... WHA!
"
33,"Jake:  Mm-mmm! [Sniffs Finn's hand] mm-mmm! [Deep voice] Girl, you smell good. Did you take a bath in rainbows and cupcakes?
"
33,"Finn:  [Growing more uneasy]
"
33,"Jake:  Say ""yes""! [High-pitched voice] Say ""Yes""! [Deep voice] Say ""YES""! [High-pitched voice] Say ""Yes""!
"
33,"Finn:  Okay! Yes!
"
33,"Jake:  [Normal voice] See, Snorlock? Talking to ladies is easy. Just act like me.
"
33,"[Snorlock approaches another Lady Snail]
"
33,"Snorlock:  Uh... girl, you smell good.
"
33,"Snail Lady #2:  You can smell me?
"
33,"[Snorlock nervously looks to Finn & Jake, who give thumbs up.]
"
33,"Snorlock:  May I smell you more?
"
33,"Snail Lady #2:  Uh, okay.
"
33,"Snorlock:  [Sniffs] Cupcakes...
"
33,"Snail Lady #2:  Uh, I have to go.
"
33,"Snorlock:  Did you take a bath?
"
33,"Snail Lady #2:  Don't ever talk to me again.
"
33,"Snorlock:  Please don't go! Don't go! Aww.
"
33,"Jake:  Aw, it's okay, buddy. Come here and give us a hug.
"
33,"Snorlock:  Man, I wish you guys were ladies.
"
33,"Finn:  Uhh.
"
33,"Jake:  Stay focused, Snorlock. You have any cool talents that ladies might like?
"
33,"Snorlock:  No.
"
33,"Jake:  Umm, hey, Finn, teach him how to use swords. The princesses always love this one.
"
33,"Finn:  [Preforms stabbing motions and flips] Yah! yah! yah! yah! Yaaaah! hyah!
"
33,"Jake:  Do you think you can do that, Snorlock?
"
33,"Snorlock:  I don't know.
"
33,"Jake:  Hmm. Maybe you're musical. Can you do this? [Inhales deeply, begins beatboxing] Try doin' all that.
"
33,"Snorlock:  Hmm. [Grunts, grows arms, grabs the swords then begins beatboxing and twirling swords]
"
33,"Finn & Jake :  Whoo-hoo! yeah!
"
33,"Snail Lady #3:  My word, Eleanor! What is that alluring sound?
"
33,"Eleanor:  I have no idea.
"
33,"Jake:  Yeah, Snorlock! Show us that talent!
"
33,"Finn:  Whoo-hoo!
"
33,"[A herd rushes over in the trio's direction.]
"
33,"Snail Ladies:  Oh, my! What is that? What is that wonderful sound? Do I see swords?
"
33,"Finn:  Jake, these chicks look pretty serious.
"
33,"Jake:  Let's just let Snorlock do his thing. Go to it, buddy! [Grabs Finn and sits on top of observatory boat]
"
33,"Snail Ladies:  [Snorlock beatboxing continues] Ahh! Ooh! Ahh.
"
33,"Jake:  Look at him go! Bringing in the ladies.
"
33,"Finn:  Uh, he's bringing in a lot of ladies.
"
33,"Snail Ladies:  [Crowding around Snorlock and begin grinding on him] Mm!
"
33,"[Scene: inside of shaking house, objects are falling and breaking, BMO is sliding around.]
"
33,"Finn & Jake:  [Both screaming]
"
33,"Finn:  Snorlock! These ladies are ruining our tree house! Stop!
"
33,"[Snorlock continues beatboxing as the Snail Ladies kiss him.]
"
33,"[The continuous grinding wrecks the house even more.]
"
33,"Finn & Jake:  Whoa!
"
33,"Jake:  Wedge, dude!
"
33,"Finn:  [Grunting] [Sticks sword into house's top to pull it off Snorlock]
"
33,"Jake:  [Grunting] It's no use, man. It's stuck with snail slime.
"
33,"Finn:  [Gets shoved back and forth between the Snail Ladies]
"
33,"Jake:  Finn! Aah! [Also gets shoved back and forth between the Snail Ladies]
"
33,"[Finn & Jake land hard on the ground and then stand up.]
"
33,"Finn:  How are we gonna get our house back?
"
33,"Jake:  [Jake flashes back to the salt shaker, cue Snorlock yelling ""Salt!""] Dude, I'm going in.
"
33,"Finn:  Wha? Jake! No! You'll get slimed or grinded on!
"
33,"Jake:  [Runs and then jumps into the house window] Hmph!
"
33,"[He grabs the salt shaker and dives back outside to a waiting Finn.]
"
33,"Finn:  [Gasps as he sees what Jake has] [Nods]
"
33,"Jake:  Snorlock, I'm gonna give you till the count of three, mister!
"
33,"[Snorlock continues.]
"
33,"Jake:  One, two, three!
"
33,"[Snorlock continues.]
"
33,"Jake:  Fine. I didn't want to have to do this. [Taps out a single grain of salt onto his palm] [Inhales deeply and then blows it in Snorlock's direction]
"
33,"[The beatboxing slows as the salt approaches. Snorlock spots it and the beatboxing stops. The grain lands and leaves a huge burn mark.]
"
33,"Snorlock:  Aaaaaah! [Bucks the house off his back] Ow! ow! Owwwwwww!
"
33,"Snail Lady #4:  Oh, my gosh! He's naked!
"
33,"Snail Ladies:  [Laughter]
"
33,"Snorlock:  What? I'm naked? But I've never had a shell.
"
33,"Jake:  Snorlock, you never a shell? That means you're not naked. You're a slug!
"
33,"Snorlock:  Me, a slug?
"
33,"Finn:  Yeah, man. That's why you have trouble with snail chicks. You need slug chicks.
"
33,"Snorlock:  [Pouting] I don't known any slug chicks.
"
33,"Slug Lady:  Actually, I-I'm not really a snail. I'm a slug. My shell's made of peppermint.
"
33,"Snorlock:  [Laughs happily]
"
33,"[Scene: Snorlock and Slug Lady smooching]
"
33,"Finn:  That's gross!
"
33,"Jake:  I don't know why they have to make out so close to our house.
"
33,"Finn:  I don't know. Come on, let's finish rebuilding it. I got some ear plugs you can borrow.
"
33,"[Up-tempo electronic music plays]
"
33,"Finn:  Where's that music coming from?
"
33,"BMO:  [Watching the two slugs] Go! go! go! go!
"
33,"Finn:  BMO! Get over here and help us rebuild the tree house.
"
33,"Jake:  Yeah. You live here, too!
"
33,"BMO:  [Increases volume]
"
33,"Finn & Jake:  Oh, BMO!
"
33,"[Suddenly slime sprays all over BMO]
"
33,"[Episode ends]
"
34,"[The story begins with Finn climbing a ladder to the top of the Tree Fort while carrying a bag of chips in his right arm. Party music plays in the background.]
"
34,"Finn:  You got that cooler, buddy?
"
34,"Jake:  Yup!
"
34,"Finn:  Good, 'cause we're gonna need it for this... ROOF PARTY! [Camera zooms out to show party; everyone cheers.] Watch this, everybody! Triple flip with chips for the dip! [Does a triple somersault and throws the bag of chips into a bowl]
"
34,"Jake:  Watch this, everybody! A cooler! With stuff... for the thing! [Accidentally drops cooler and laughs, embarrassed. Everyone cheers; someone says ""Party!""]
"
34,"Cinnamon Bun:  Finn, you always focus an endless amount of energy on everything you do.
"
34,"Jake:  What about me? What do I focus my energy on, Cinnamon Bun?
"
34,"Cinnamon Bun:  Uh, Jake... you don't really focus at all.
"
34,"[Jake is seen stuffing an ice cream cone into a toaster for some reason, distracted.]
"
34,"Jake:  Huh? [Pushes down toaster lever]
"
34,"Cinnamon Bun:  I said you don't FOCUS AT ALL! Hey, Finn, do another flip.
"
34,"Finn:  [Does so] YUP! YAH!
"
34,"Cinnamon Bun:  Hahaha!! You're a dynamo, Finn!!
"
34,"[A stranger comes up behind Finn.]
"
34,"Finn:  YEAH!! I NEVER SLOW DOWN!!
"
34,"[The stranger touches Finn.]
"
34,"Stranger:  ""Never slow down?""
"
34,"Finn:  Whoa. Dude, can you, like, get offa' me?
"
34,"Stranger:  [Does so] Do you think your energy could be used to power a huge machine?
"
34,"Finn:  I guess so, man. [The stranger chuckles deviously and backs away slowly. Finn looks freaked out and goes back to Jake who is dancing.] Hey, Jake [Jake stops dancing.] Your friend is super weird, dude.
"
34,"[The stranger is shown eating dip with his bare hands and laughing sinisterly.]
"
34,"Jake:  I thought he was your friend.
"
34,"Princess Bubblegum:  It's starting, everyone! The celestial alignment!
"
34,"[Everyone observes the event with awe. Scene shifts to after the party; Finn and Jake are cleaning up. Scene shifts again to Finn and Jake's bedroom where they're getting ready for bed.]
"
34,"Finn:  [Full of energy] Jake! That party was super fun! [Bounces on bed]
"
34,"Jake:  Man, I'm sleepy. [Yawns]
"
34,"Finn:  Then go to sleep, man!
"
34,"[Jake is again shown stuffing an ice cream cone into a toaster.]
"
34,"Jake:  Huh? Oh, yeah, right. [Walks to his bed yawning] Goodnight, homie.
"
34,"Finn:  [Stops bouncing] Hyump! Ahh! [Blows out candle] Goodnight, hamlet. [Exhales sleepily]
"
34,"[The stranger is shown outside of the treehouse. Finn is shown sleeping and then is kidnapped by the stranger. Scene shifts to the next morning; a rooster crows. Jake is sleeping and his gut punches him awake.]
"
34,"Jake:  Hrrnf!! Ahh... What? [Stomach rumbles.] Alright, alright, you old gut. [Stretches] Oh, I'm sluggin' it today... [Rolls out of bed] Wake up, Finn. Got a busy day ahead of us. Finn? Hmm. Hmmmmm.
"
34,"[Jake tries to figure out where Finn could've gone but ends up singing ""Where Is Finn?"" The scene changes to a dark room; Finn has his hands tied behind his back, his foot is chained to a nail in the ground and his head is covered with a potato sack.]
"
34,"Stranger's voice:  Welcome, Finn.
"
34,"Finn:  Huh? [Turns in the direction of the voice; his face is uncovered and he spits out a potato.] UNTIE ME SO I CAN BEAT YOU WITH THAT SACK!! [Stranger reveals himself and chuckles; Finn gasps] You're that—
"
34,"Stranger:  Yes, the charismatic stranger from last night! Also... [Reveals himself to be three Gnomes] the Grand Master of the Gnomes!
"
34,"Gnomes:  Hup! Hup! Hup!
"
34,"Gnome Ruler:  And... [Room lights up a bit] ruler of the Beneathaverse!
"
34,"Finn:  [Casually] 'S pretty nice. Hey, why don't you guys just untie me, and we can pretend this whole thing didn't happen?
"
34,"Gnome Ruler:  Oh, no! I've been searching all over Ooo for the perfect power source! A living dynamo! Something that... never slows down.
"
34,"Finn:  Uh-oh.
"
34,"Gnome Ruler:  And last night, I finally found—
"
34,"Finn:  [Deadpan] It's me.
"
34,"Gnome Ruler:  Yes!! It's you!! You will have the great honor of powering the Upturnoverdrive!
"
34,"Finn:  That does what now?
"
34,"Gnome Ruler:  It will flip over the entire world! Then we'll be the ones on top, buddy!
"
34,"Finn:  THAT'S BIZONKERS!
"
34,"Gnome Ruler:  Yes, but the engineering is very sound.
"
34,"Finn:  [Picked up by four Gnomes] Huh?
"
34,"Gnome Ruler:  Your energies will be harnessed by our most advanced technology. The Cyclonic Rodentarod!
"
34,"Finn:  Ha! You may have captured me... Hugh! [Forces his hands in front of him] ...but you can't make me run! [A Gnome shocks Finn with a taser and Finn runs.] Ow! Well... you can't make me run very fast. [Finn is shocked again and he runs more quickly.] OW!! Jake's on his way to mess you guys [Being shocked again] UUUOOOOAAAHH!!
"
34,"[Scene cuts back to just outside the treehouse; Jake and BMO are sitting near the front door and Jake is eating a sandwich.]
"
34,"Jake:  Fiiiinn!! [Takes another bite, retaining a worried look] Fiiiin!! Fiiiin!?! [Takes another bite] Man, where is that kid? I'm really startin' to worry... [Dancing Beetle appears and starts dancing.] Take my sammich, BMO. I'm gonna go find Fi— [Gasps] [In awe, whispering] A dancing bug! [Beetle continues dancing.] Hey, man, you're shakin' it all wrong!
"
34,"Dancing Beetle:  But shakin' it's all I know!
"
34,"Jake:  Shhh... Let me show you how it's done! [Starts dancing; the beetle joins him] Aw, yeah! Huh-hah! Yeah! Whoo!
"
34,"[Scene shifts back to the Beneathaverse.]
"
34,"Gnome Ruler:  Congratulations. You fully charged the Alternator! Now it's time to power up the Plasma Ball... with sexy, fun dancing!
"
34,"Finn:  NO! STOP! NOOOOO!!!! WHA! AAH!! [They throw Finn into the machine. He forces his hands free, but they close the door. Finn panics and bangs on the glass violently while yelling and screeching. The music starts up, and the machine charges up. Finn starts dancing around a pole and getting shocked, all while screaming. The music gets louder and Finn dances faster. The Plasma Ball charges up. Scene suddenly shifts back to Jake and BMO; a party is occurring, and Jake is drinking grass shakes.]
"
34,"Bugs:  Chug! Chug! Chug! Chug! Chug! Chug! Chug!
"
34,"Jake:  Aaaaah... [Gulps the shake down] Whooooo! [Bugs cheer.] Whoooo! Any more grass shakes, Simon?
"
34,"Simon:  All finished.
"
34,"Jake:  Finished, huh? [Exhales] Finished... Finished... Fin... Fin... Finn... [In realization] AWWW, FINN! Darn it! My best friend's missing! I gotta get my head together! [Rubs head) Get undistracted! And use alla' my skills to track 'im down! Smelling! [Sniffs around] Touching. [Feels the ground] Tasting. [Licks the ground] Looking. [Finds a trail of little footprints and gasps] Little footprints! Too small to be Finn's... More like a bunch-a'-gnomes-carrying-something footprints!
"
34,"[Jake notices two Nymphs laughing.]
"
34,"Long-haired Nymph:  Okay. I've got a joke. What did the mermaid... sea? A movie?
"
34,"Short-haired Nymph:  Wh-...What?
"
34,"Long-haired Nymph:  Oh! I messed it up! But it's still funny, right?
"
34,"Jake:  WHOA, WHOA, WHOA, NO, IT'S NOT!! Y'all are horrible at tellin' jokes. Lemme hitcha with this. Didya hear about the goblin who got his left arm and left leg cut off?
"
34,"Nymphs:  Um... no...
"
34,"Jake:  That's okay! He's all right now!! [The Nymphs smile.] AH-HAHAHAHA! AH-HAHAHA! AH-HAHAHAHA!! AH-HAHAHA!!
"
34,"[Scene cuts back to the Beneathaverse. Finn is panting heavily (""Oh... hoh..."") and sweating; he notices he's trapped in a chair. (""Wha?! AAAAH!!"")]
"
34,"Gnome Ruler:  Now... for the final stage! [Laughing] The brain machine!!
"
34,"Finn:  NO.
"
34,"Gnome Ruler:  YES! THIS MACHINE WILL SUCK THE ENERGY FROM YOUR THOUGHTS! [Switch to Finn's POV] ...To start our Upturnoverdrive.
"
34,"[Finn's head is covered with the helmet. Screen turns black.]
"
34,"Finn:  [Panting] Don't think, Finn... Don't think anything. [Thinking] Can't... let... them... WIN!! [He suddenly breaks his arms free from the chair and throws the helmet at a machine. (""JYAH!!"") He then breaks his legs free. (""WOH! YAH!"") After a battle cry, Finn picks the entire chair up with a screeching yell and throws it at another machine.] No more games. No... more... PAJAMAS!!! [Rips the torso half of his pajamas apart]
"
34,"Gnomes:  NOOOOO!!!
"
34,"[Finn drops down and charges towards the Gnomes and punches them in another direction when just then Jake busts in and catches the Gnomes.]
"
34,"Finn:  Jake?!?!
"
34,"[They rush over to each other, embrace, and talk over each other emotionally. Seconds later it's revealed that Finn is still in the chair, and the entirety of the preceding scene was a hallucination. Finn pants and whimpers the chair.]
"
34,"Gnome Ruler:  Ahahahaha! It's working!
"
34,"[Scene cuts to a party in the Cloud Kingdom. Jake is dancing there.]
"
34,"Crowd:  Jake! Jake! Jake! Jake!
"
34,"Jake:  Yeah! [Laughs] Yeah! [Laughs] Man this party is nuts! How'd I even get up here?!
"
34,"Long-haired Nymph:  You blacked out after laughing so hard at your own jokes.
"
34,"Short-haired Nymph:  You were off the hook!
"
